date,nav
2020-01-07,1.4588268256429764
2020-01-08,1.4610510812917594
2020-01-09,1.4732869959773478
2020-01-10,1.4772066271474142
2020-01-13,1.4844515333831565
2020-01-14,1.4954813149196728
2020-01-15,1.5063091376601512
2020-01-16,1.5165449388569954
2020-01-17,1.5156185922202887
2020-01-20,1.5097689620209112
2020-01-21,1.4951320369746834
2020-01-22,1.4918306355704278
2020-01-23,1.5064007457604398
2020-01-24,1.5266035130603628
2020-01-27,1.5284341102887444
2020-01-28,1.5313830415216003
2020-01-29,1.5360690618262667
2020-01-30,1.520775262572563
2020-01-31,1.5080055021666972
2020-02-03,1.4772122003633708
2020-02-04,1.512810343079724
2020-02-05,1.530065333647026
2020-02-06,1.5376038622900896
2020-02-07,1.5546614697925463
2020-02-10,1.5559754133585932
2020-02-11,1.559688617423431
2020-02-12,1.5582494256823307
2020-02-13,1.5545713562467802
2020-02-14,1.5553928151623706
2020-02-17,1.5409395098504715
2020-02-18,1.5428119549627728
2020-02-19,1.5660484565078827
2020-02-20,1.5686864057872396
2020-02-24,1.5513887075899897
2020-02-25,1.5466574181020294
2020-02-26,1.532678626140124
2020-02-27,1.5279574120797874
2020-02-28,1.4879207261005014
2020-03-02,1.472924651750499
2020-03-03,1.4862075323103165
2020-03-04,1.4721777452959652
2020-03-05,1.4769763106725649
2020-03-06,1.4535131760082451
2020-03-09,1.4034325024772067
2020-03-11,1.393520221433735
2020-03-12,1.2888521508706168
2020-03-13,1.3102595931540866
2020-03-16,1.2389405569497243
2020-03-17,1.2248256893180332
2020-03-18,1.1588286849554421
2020-03-19,1.1173770100165947
2020-03-20,1.1713666092810116
2020-03-23,1.0271397695020357
2020-03-24,1.0448393757219916
2020-03-25,1.1143622738952739
2020-03-26,1.1769371080918725
2020-03-27,1.1545984737279071
2020-03-30,1.1529549029597523
2020-03-31,1.206808948122553
2020-04-01,1.1920652069542461
2020-04-03,1.1686203420097134
2020-04-07,1.2556119542658482
2020-04-08,1.2645629669270189
2020-04-09,1.2885085601984816
2020-04-13,1.2760847172163274
2020-04-15,1.2943660018468048
2020-04-16,1.311595464546053
2020-04-17,1.320099000680523
2020-04-20,1.3243057049667037
2020-04-21,1.3105999787911147
2020-04-22,1.3266370855739125
2020-04-23,1.3258240525199394
2020-04-24,1.2973295446129118
2020-04-27,1.332577350264057
2020-04-28,1.330682341544683
2020-04-29,1.3440993961908956
2020-04-30,1.3714073772044555
2020-05-04,1.3158043871294203
2020-05-05,1.2994861558863608
2020-05-06,1.3075293568049742
2020-05-07,1.2894894710331495
2020-05-08,1.2992291502735798
2020-05-11,1.3066874392922476
2020-05-12,1.3069967333200059
2020-05-13,1.3171051642030192
2020-05-14,1.3128310127097658
2020-05-15,1.296087693572218
2020-05-18,1.2547300830653625
2020-05-19,1.2524597501796366
2020-05-20,1.2660095159890914
2020-05-21,1.2801776992912945
2020-05-22,1.265948183007287
2020-05-26,1.272208537726796
2020-05-27,1.2744203921936612
2020-05-28,1.300162022652237
2020-05-29,1.344566726314742
2020-06-01,1.358711911078553
2020-06-02,1.3630685421770048
2020-06-03,1.36317558716813
2020-06-04,1.3639227667166332
2020-06-05,1.379095135164398
2020-06-08,1.3704282922428517
2020-06-09,1.3683891355081372
2020-06-10,1.373042150001737
2020-06-11,1.3562724202862022
2020-06-12,1.3680100817598646
2020-06-15,1.3644567355954407
2020-06-16,1.3744840594509218
2020-06-17,1.3736542594635157
2020-06-18,1.3658902834087179
2020-06-19,1.3674382381838082
2020-06-22,1.380082699831356
2020-06-23,1.4068888007719693
2020-06-24,1.4058821188251625
2020-06-25,1.4167268370155828
2020-06-26,1.410616530588543
2020-06-29,1.3987019427709226
2020-06-30,1.4030733611833957
2020-07-01,1.3986568775117527
2020-07-02,1.4065400301968443
2020-07-03,1.4137702846297624
2020-07-06,1.423168779918363
2020-07-07,1.4264386505225768
2020-07-08,1.4192533610244389
2020-07-09,1.423823190966109
2020-07-10,1.41952182888588
2020-07-13,1.426029599689727
2020-07-14,1.4296830646905223
2020-07-15,1.428890577320242
2020-07-16,1.4395439514185766
2020-07-17,1.4525356734746175
2020-07-20,1.463327535947103
2020-07-21,1.4551240231844216
2020-07-22,1.4450516912909774
2020-07-23,1.4557794484195394
2020-07-24,1.4408709247868463
2020-07-27,1.4325826746804176
2020-07-28,1.4336570402766393
2020-07-29,1.4473037511982838
2020-07-30,1.4486278285038818
2020-07-31,1.4728683360402335
2020-08-03,1.4850756121599347
2020-08-04,1.506938040272234
2020-08-05,1.504408995921973
2020-08-06,1.5186841645416393
2020-08-07,1.535182449991185
2020-08-10,1.5536125529617046
2020-08-11,1.5313314154063695
2020-08-12,1.5240934713988723
2020-08-13,1.5289564109000993
2020-08-14,1.5187040448672167
2020-08-17,1.5114657678241807
2020-08-18,1.5284356204395952
2020-08-19,1.529855017765929
2020-08-20,1.525407153673988
2020-08-21,1.5359182522593893
2020-08-24,1.5360472523978228
2020-08-25,1.5387869172780806
2020-08-26,1.5419477793161858
2020-08-27,1.5415973880907143
2020-08-28,1.5383403636402806
2020-08-31,1.4806660906453408
2020-09-01,1.506196414516204
2020-09-02,1.518395436577925
2020-09-03,1.5283613113023908
2020-09-04,1.5102864608380657
2020-09-07,1.5143260420958309
2020-09-08,1.5131086237956606
2020-09-09,1.511181478241115
2020-09-10,1.5322357220097684
2020-09-11,1.5404625805485197
2020-09-14,1.5560191539530217
2020-09-15,1.569967561025895
2020-09-16,1.5741470266539075
2020-09-17,1.5615096046274266
2020-09-18,1.5579003913289922
2020-09-21,1.5198565467423193
2020-09-22,1.5011094171059438
2020-09-23,1.500294599586847
2020-09-24,1.4915193236637818
2020-09-25,1.5144071289386027
2020-09-28,1.5405582295815554
2020-09-29,1.5344036625619675
2020-09-30,1.5434828009543673
2020-10-01,1.548788185953505
2020-10-05,1.5458807455765582
2020-10-06,1.5520306709102736
2020-10-07,1.5499660963516342
2020-10-08,1.5534725551472006
2020-10-09,1.5392993855193322
2020-10-12,1.5355173264295516
2020-10-13,1.5318027972825636
2020-10-14,1.5355034241815892
2020-10-15,1.5210165106205644
2020-10-16,1.5299221648905337
2020-10-19,1.5411812839732635
2020-10-20,1.546779873141172
2020-10-21,1.5408282927801222
2020-10-22,1.5414217238885568
2020-10-23,1.5460366034056325
2020-10-26,1.5298029763439225
2020-10-27,1.5550143886281294
2020-10-28,1.5428538320811893
2020-10-29,1.5490518495312835
2020-10-30,1.5428172912861609
2020-11-02,1.5417771030623837
2020-11-03,1.5533192151752355
2020-11-04,1.5663203408352893
2020-11-05,1.578726320241037
2020-11-06,1.5914141977653935
2020-11-09,1.5966013087560285
2020-11-10,1.5688403203385328
2020-11-11,1.5738456509917973
2020-11-12,1.578488669819019
2020-11-13,1.594747141156025
2020-11-14,1.6027218438774282
2020-11-17,1.6113925135283496
2020-11-18,1.6120474387754264
2020-11-19,1.599823967790539
2020-11-20,1.6217235747166028
2020-11-23,1.6300779246288877
2020-11-24,1.6376485972382353
2020-11-25,1.6156155521798439
2020-11-26,1.635931963745241
2020-11-27,1.6364868537617165
2020-12-01,1.6486009495688727
2020-12-02,1.6534338432547726
2020-12-03,1.6539372260743352
2020-12-04,1.666584290126076
2020-12-07,1.678189811990606
2020-12-08,1.66999167301337
2020-12-09,1.6684089070513972
2020-12-10,1.6724377014402199
2020-12-11,1.673555673706505
2020-12-14,1.6762980147481616
2020-12-15,1.6714425871526077
2020-12-16,1.6818585426581845
2020-12-17,1.6804054336579342
2020-12-18,1.6871693671725458
2020-12-21,1.632907258155598
2020-12-22,1.6515393109847059
2020-12-23,1.6993004500778837
2020-12-24,1.705356318902846
2020-12-28,1.709276352539936
2020-12-29,1.7080824945172126
2020-12-30,1.7131459676441736
2020-12-31,1.722222368043694
2021-01-01,1.7306172261801067
2021-01-04,1.7496461899641012
2021-01-05,1.7715828081590042
2021-01-06,1.7598974528534521
2021-01-07,1.7644743392110478
2021-01-08,1.7837675418026369
2021-01-11,1.7925792442828938
2021-01-12,1.7898925824992338
2021-01-13,1.7793412943545126
2021-01-14,1.7960657725120714
2021-01-15,1.7725274154932444
2021-01-18,1.7532435758865208
2021-01-19,1.7719477356564977
2021-01-20,1.7769448536088897
2021-01-21,1.7552500709952794
2021-01-22,1.7222908422775423
2021-01-25,1.717346209109855
2021-01-27,1.6908835172005057
2021-01-28,1.6755203017447333
2021-01-29,1.653913200015657
2021-02-01,1.6762774927051127
2021-02-02,1.6898494792786207
2021-02-03,1.7216059722319117
2021-02-04,1.742655861909091
2021-02-05,1.7330041111417278
2021-02-08,1.761117789968833
2021-02-09,1.7560941621886181
2021-02-10,1.7640767672974744
2021-02-11,1.7696840726895664
2021-02-12,1.7745622475777882
2021-02-15,1.7793192270446596
2021-02-16,1.7924085500830207
2021-02-17,1.782849485220694
2021-02-18,1.7850690270083445
2021-02-19,1.7528141467032856
2021-02-22,1.731417737395352
2021-02-23,1.737931912189857
2021-02-24,1.7442175902253023
2021-02-25,1.7523381965910914
2021-02-26,1.7325671431518717
2021-03-01,1.7562144867587348
2021-03-02,1.7873105186687994
2021-03-03,1.8072806996594568
2021-03-04,1.8105907536878896
2021-03-05,1.7910179288807233
2021-03-08,1.7953856891663431
2021-03-09,1.793027995797247
2021-03-10,1.8177119336861396
2021-03-12,1.812449390480717
2021-03-15,1.802415434916316
2021-03-16,1.7983269582528838
2021-03-17,1.7680418685542858
2021-03-18,1.7451919316113653
2021-03-19,1.7741456253869134
2021-03-22,1.7791812282240407
2021-03-23,1.7791377810822606
2021-03-24,1.763145862275997
2021-03-25,1.7430736065694163
2021-03-26,1.7623154232886329
2021-03-30,1.7912353292315262
2021-03-31,1.794955437529565
2021-04-01,1.8036504206617014
2021-04-05,1.7889925068541008
2021-04-06,1.8122680892959562
2021-04-07,1.842693609622149
2021-04-08,1.854876770595418
2021-04-09,1.8795270471221055
2021-04-12,1.8219331539145847
2021-04-13,1.8303816878287493
2021-04-15,1.8325529810092789
2021-04-16,1.864094883592876
2021-04-19,1.8553136247687132
2021-04-20,1.857286454684879
2021-04-22,1.863625827064361
2021-04-23,1.867400019805761
2021-04-26,1.8726026033969088
2021-04-27,1.8806492435445887
2021-04-28,1.8885951874427742
2021-04-29,1.8896151065437923
2021-04-30,1.8795047374306943
2021-05-03,1.8934856320381788
2021-05-04,1.8941994457528348
2021-05-05,1.922790698119333
2021-05-06,1.9245190808748915
2021-05-07,1.9202806713169172
2021-05-10,1.9421311086262802
2021-05-11,1.948457540240648
2021-05-12,1.9376792065158386
2021-05-14,1.9252149413550417
2021-05-17,1.9423842182973168
2021-05-18,1.9522945080010194
2021-05-19,1.9563375760728188
2021-05-20,1.9598687191933581
2021-05-21,1.959104850749213
2021-05-24,1.972758682194189
2021-05-25,1.978288418835999
2021-05-26,1.9874026145967174
2021-05-27,1.9841880799924179
2021-05-28,1.9751062534309858
2021-05-31,1.9749369617147534
2021-06-01,1.991125522261518
2021-06-02,2.0262013112707167
2021-06-03,2.0503188667760135
2021-06-04,2.0603313799910654
2021-06-07,2.084434973104004
2021-06-08,2.102233810701581
2021-06-09,2.0911091951895284
2021-06-10,2.123346296596229
2021-06-11,2.1444564838634896
2021-06-14,2.1371082795463954
2021-06-15,2.1393802840797016
2021-06-16,2.112367072280806
2021-06-17,2.0923218831877772
2021-06-18,2.0619179140364827
2021-06-21,2.092062960457499
2021-06-22,2.107560619497849
2021-06-23,2.0859524261705777
2021-06-24,2.085901023589571
2021-06-25,2.1009037172676086
2021-06-28,2.106204102803313
2021-06-29,2.1021484195354834
2021-06-30,2.1259563198699314
2021-07-01,2.1168486111186713
2021-07-02,2.1186861382681568
2021-07-05,2.1169764412770546
2021-07-06,2.116604124727627
2021-07-07,2.122292560124854
2021-07-08,2.1162193157012528
2021-07-09,2.127508017315075
2021-07-12,2.1328664405788773
2021-07-13,2.1356119975808134
2021-07-14,2.1466526850919547
2021-07-15,2.1908412674019324
2021-07-16,2.185705088884855
2021-07-19,2.164489246510811
2021-07-20,2.153187480469541
2021-07-22,2.1860670058281833
2021-07-23,2.20825602602279
2021-07-26,2.2191970606005755
2021-07-27,2.2258644385480935
2021-07-28,2.220907499202086
2021-07-29,2.24738335406177
2021-07-30,2.256119083977758
2021-08-02,2.261865330305496
2021-08-03,2.272442890899489
2021-08-04,2.2522462270290866
2021-08-05,2.2623648300287087
2021-08-06,2.271578269114705
2021-08-09,2.259115730431523
2021-08-10,2.2150863200944824
2021-08-11,2.2048736484569607
2021-08-12,2.2239303412990834
2021-08-13,2.2406365172131384
2021-08-16,2.24045808796369
2021-08-17,2.2644681794074097
2021-08-18,2.268447035792629
2021-08-20,2.244537667691316
2021-08-23,2.2215153336480458
2021-08-24,2.2492303935240585
2021-08-25,2.2856464438445827
2021-08-26,2.2923271169105255
2021-08-27,2.323908587650894
2021-08-30,2.355829183586825
2021-08-31,2.390025641426934
2021-09-01,2.3952923280046337
2021-09-02,2.4160433393868517
2021-09-03,2.4371916959713285
2021-09-06,2.4496932679230037
2021-09-07,2.450204745787939
2021-09-08,2.457313512473799
2021-09-09,2.4728504821047577
2021-09-13,2.4929205396406573
2021-09-14,2.515752101823911
2021-09-15,2.548514835637805
2021-09-16,2.556264722536466
2021-09-17,2.551767124368431
2021-09-20,2.5166266086028624
2021-09-21,2.5228033127225804
2021-09-22,2.5367581628641527
2021-09-23,2.5721951235143905
2021-09-24,2.558947190547308
2021-09-27,2.5296541861318964
2021-09-28,2.5061056358553735
2021-09-29,2.5394940459127624
2021-09-30,2.556627702767107
2021-10-01,2.5705363369841416
2021-10-04,2.6018367346049693
2021-10-05,2.608360624679729
2021-10-06,2.5899186676043056
2021-10-07,2.625978206106401
2021-10-08,2.652582053358448
2021-10-11,2.653891299281315
2021-10-12,2.6408535017079355
2021-10-13,2.676568809010516
2021-10-14,2.707577801230177
2021-10-18,2.738613910738049
2021-10-19,2.7046388974654163
2021-10-20,2.635936355329205
2021-10-21,2.6007160139429875
2021-10-22,2.5615646882912224
2021-10-25,2.5220235806195825
2021-10-26,2.563804346837108
2021-10-27,2.5782185667859236
2021-10-28,2.5300377836359913
2021-10-29,2.5233628094129883
2021-11-01,2.5720275797388257
2021-11-02,2.6090803454126834
2021-11-03,2.60366119081697
2021-11-04,2.6232726330251706
2021-11-08,2.6455628244169995
2021-11-09,2.676335184911735
2021-11-10,2.6791133927006157
2021-11-11,2.683488809617687
2021-11-12,2.6969497813776715
2021-11-15,2.705224555664941
2021-11-16,2.7051245403361475
2021-11-17,2.7010592881631963
2021-11-18,2.6659218528613247
2021-11-22,2.5898719289805276
2021-11-23,2.629702745103368
2021-11-24,2.6186273299082536
2021-11-25,2.642150483749653
2021-11-26,2.5615856212467043
2021-11-29,2.513680408597288
2021-11-30,2.53819147198903
2021-12-01,2.582028703898281
2021-12-02,2.6429656763956357
2021-12-03,2.633927436499631
2021-12-06,2.5796564739555996
2021-12-07,2.620184714433944
2021-12-08,2.671488178613842
2021-12-09,2.6779120817813773
2021-12-10,2.7042435679510275
2021-12-13,2.72059653664334
2021-12-14,2.734856339970537
2021-12-15,2.7295059492483515
2021-12-16,2.7276759226761396
2021-12-17,2.672877714881412
2021-12-20,2.56711937888643
2021-12-21,2.6139888091441925
2021-12-22,2.669952697984496
2021-12-23,2.6834613092798105
2021-12-24,2.6756362663153372
2021-12-27,2.711149427097879
2021-12-28,2.745634207772495
2021-12-29,2.7415930272115743
2021-12-30,2.7322803790195334
2021-12-31,2.7614666799856598
2022-01-03,2.788280582270633
2022-01-04,2.8133932935253636
2022-01-05,2.803475831942905
2022-01-06,2.7969000063677023
2022-01-07,2.8262466925831093
2022-01-10,2.8408826828913436
2022-01-11,2.8224563629165957
2022-01-12,2.845523802622742
2022-01-13,2.8816782077546637
2022-01-14,2.8773521148288346
2022-01-17,2.891828132523877
2022-01-18,2.8417175418508958
2022-01-19,2.843713058533741
2022-01-20,2.871029102571835
2022-01-21,2.80706928695357
2022-01-24,2.6911232710002073
2022-01-25,2.726238343545776
2022-01-27,2.6648844960582343
2022-01-28,2.7124809177840663
2022-01-31,2.7719532354878846
2022-02-01,2.803451251711438
2022-02-02,2.83420161582549
2022-02-03,2.8030091183271164
2022-02-04,2.800023454944818
2022-02-07,2.777994820040683
2022-02-08,2.7563169356348864
2022-02-09,2.7830539041202305
2022-02-10,2.8096177483923697
2022-02-11,2.762740870950224
2022-02-14,2.6432465667918486
2022-02-15,2.71652343335657
2022-02-16,2.7002668155154654
2022-02-17,2.700110169098832
2022-02-18,2.671800842391513
2022-02-21,2.6432423180921707
2022-02-22,2.627870460539138
2022-02-23,2.6610863976495613
2022-02-24,2.5078116152746244
2022-02-25,2.6144749210612175
2022-02-28,2.643150180138731
2022-03-02,2.66208172547353
2022-03-03,2.685091077697123
2022-03-04,2.6416536696926975
2022-03-07,2.5759490928148208
2022-03-08,2.5724229267658374
2022-03-09,2.6214174052468624
2022-03-10,2.6704154731020253
2022-03-11,2.672366140053059
2022-03-14,2.691171877067629
2022-03-15,2.6623827706732897
2022-03-16,2.703398966357638
2022-03-17,2.7384292530430696
2022-03-21,2.766728261688653
2022-03-22,2.7808608859750645
2022-03-23,2.7896605828838235
2022-03-24,2.822957415353626
2022-03-25,2.836669845520396
2022-03-28,2.8687821538665923
2022-03-29,2.862699019398456
2022-03-30,2.9017093730204366
2022-03-31,2.9007468735927904
2022-04-01,2.9373775015288435
2022-04-04,3.0054445639140823
2022-04-05,3.0554710023406897
2022-04-06,3.0569873362860696
2022-04-07,2.98951799805591
2022-04-08,3.0381775346243147
2022-04-11,3.0813054089546283
2022-04-12,2.993881674400481
2022-04-13,2.9667554771103934
2022-04-18,2.9211521139299856
2022-04-19,2.8681809545633503
2022-04-20,2.884821605384752
2022-04-21,2.9090878235396675
2022-04-22,2.895502126483742
2022-04-25,2.8417448915493217
2022-04-26,2.8883840901607725
2022-04-27,2.87783808783512
2022-04-28,2.88092731722875
2022-04-29,2.8420000634953007
2022-05-02,2.795868785740313
2022-05-04,2.7531697880559025
2022-05-05,2.763391835709935
2022-05-06,2.703705993368689
2022-05-09,2.6372803945141734
2022-05-10,2.571156053978216
2022-05-11,2.5293595210448303
2022-05-12,2.4705604352176085
2022-05-13,2.525700608238582
2022-05-16,2.553383851329353
2022-05-17,2.6554235010460197
2022-05-18,2.669656740606893
2022-05-19,2.5777406098127162
2022-05-20,2.6303321268281503
2022-05-23,2.619773469119827
2022-05-24,2.5939264403505793
2022-05-25,2.4939356698669806
2022-05-26,2.5437942635688913
2022-05-27,2.5932304032324094
2022-05-30,2.669757134540527
2022-05-31,2.6524184429016615
2022-06-01,2.64485701705919
2022-06-02,2.659009570191769
2022-06-03,2.6162981547457003
2022-06-06,2.617889318175197
2022-06-07,2.6009245045910117
2022-06-08,2.5784236317000655
2022-06-09,2.5963640119701226
2022-06-10,2.5776761377436452
2022-06-13,2.493073854308384
2022-06-14,2.4777547556322745
2022-06-15,2.478478494356924
2022-06-16,2.4164147309991955
2022-06-17,2.357933037005703
2022-06-20,2.2665879691870985
2022-06-21,2.3770499439412567
2022-06-22,2.338464553424056
2022-06-23,2.3648704803207887
2022-06-24,2.395847636221043
2022-06-27,2.4441066039042543
2022-06-28,2.4648855925706883
2022-06-29,2.449468491059825
2022-06-30,2.432418358957993
2022-07-01,2.4081573303951256
2022-07-04,2.412453966593394
2022-07-05,2.4112684576872576
2022-07-06,2.4423141738754413
2022-07-07,2.4659986651549386
2022-07-08,2.480319265860848
2022-07-11,2.5234499591891306
2022-07-12,2.526729615822321
2022-07-13,2.511248728110046
2022-07-14,2.524376294288729
2022-07-15,2.5541559255610338
2022-07-18,2.5933097905671203
2022-07-19,2.5880247736426716
2022-07-20,2.5952875954835095
2022-07-21,2.631049265568136
2022-07-22,2.6280380110620323
2022-07-25,2.6479903821195925
2022-07-26,2.6156443208412874
2022-07-27,2.6373710972005764
2022-07-28,2.673285093905099
2022-07-29,2.73847545322198
2022-08-01,2.762754822376058
2022-08-02,2.7863415685228596
2022-08-03,2.7902473494313687
2022-08-04,2.8089898283209864
2022-08-05,2.8411904766931526
2022-08-08,2.8692060110845357
2022-08-10,2.870371443830136
2022-08-11,2.8946092282755163
2022-08-12,2.927580253773755
2022-08-16,2.9693252511606256
2022-08-17,2.964926027806792
2022-08-18,2.985754634878904
2022-08-19,2.9403343566323787
2022-08-22,2.8909578167755474
2022-08-23,2.916759048689527
2022-08-24,2.927456176804913
2022-08-25,2.91027895860128
2022-08-26,2.9161981876632885
2022-08-29,2.888019153680733
2022-08-30,2.9912677726328885
2022-09-01,3.011538921155436
2022-09-02,2.990163873189372
2022-09-05,3.0154094059065515
2022-09-06,3.0307386387988937
2022-09-07,3.0275286752844233
2022-09-08,3.033149282157275
2022-09-09,3.048051470535781
2022-09-12,3.081028636804367
2022-09-13,3.0937328405859463
2022-09-14,3.0649083160383417
2022-09-15,3.0793924284075564
2022-09-16,2.997558118237682
2022-09-19,3.0051388049782286
2022-09-20,3.0277904969443723
2022-09-21,3.005085517331059
2022-09-22,3.03165193894821
2022-09-23,2.9765495062910032
2022-09-26,2.8742718710882325
2022-09-27,2.8688112983998915
2022-09-28,2.8798432520799224
2022-09-29,2.8996777704321963
2022-09-30,2.9184324842311042
2022-10-03,2.862179274779744
2022-10-04,2.926438455835108
2022-10-06,2.999624106713723
2022-10-07,2.9845025034921466
2022-10-10,2.970751181265494
2022-10-11,2.9330858210414745
2022-10-12,2.9489460759572252
2022-10-13,2.9255325785612225
2022-10-14,2.90612434910041
2022-10-17,2.916566329886957
2022-10-18,2.926632109036518
2022-10-19,2.9108208200316223
2022-10-20,2.904563160549738
2022-10-21,2.9051204339669474
2022-10-24,2.9232334658291523
2022-10-25,2.9254275327112857
2022-10-27,2.9420713826749374
2022-10-28,2.8980450614174194
2022-10-31,2.945581868434369
2022-11-01,2.9763635348034705
2022-11-02,2.9691978367804945
2022-11-03,2.9552970554844027
2022-11-04,2.963130517591489
2022-11-07,2.986362670013324
2022-11-09,2.964316606755223
2022-11-10,2.941244289921015
2022-11-11,2.9551755237281063
2022-11-14,2.9519295195567152
2022-11-15,2.9315680443111582
2022-11-16,2.912320609479652
2022-11-17,2.8976015561898705
2022-11-18,2.8737365380556565
2022-11-21,2.8780294893297578
2022-11-22,2.873815480003057
2022-11-23,2.8906228203408597
2022-11-24,2.8982506274182027
2022-11-25,2.9079670346630504
2022-11-28,2.9143260904553814
2022-11-29,2.8992721956293503
2022-11-30,2.9019117604206115
2022-12-01,2.92545963356622
2022-12-02,2.9523635561234856
2022-12-05,2.944159932731405
2022-12-06,2.9480475486551896
2022-12-07,2.941904399562382
2022-12-08,2.947948346250242
2022-12-09,2.9260546898747513
2022-12-12,2.9267783631413398
2022-12-13,2.936744851127636
2022-12-14,2.9488139093767085
2022-12-15,2.930420635070939
2022-12-16,2.899866360064464
2022-12-19,2.9210611735876055
2022-12-20,2.9238988782896485
2022-12-21,2.8557099524092595
2022-12-22,2.8334724784551892
2022-12-23,2.717766631430334
2022-12-26,2.80295988533589
2022-12-27,2.8289880842247928
2022-12-28,2.860589547014933
2022-12-29,2.861318791313306
2022-12-30,2.863830539501675
2023-01-02,2.8588764511857656
2023-01-03,2.8666641911082222
2023-01-04,2.8372376786372726
2023-01-05,2.851441447200198
2023-01-06,2.823604990138915
2023-01-09,2.8341331728687837
2023-01-10,2.821917933375934
2023-01-11,2.7956487773544834
2023-01-12,2.8046984561000343
2023-01-13,2.798914340045124
2023-01-16,2.7997193508381972
2023-01-17,2.823236423839052
2023-01-18,2.809555658019604
2023-01-19,2.8042885282190726
2023-01-20,2.8083892901797127
2023-01-23,2.7987161138192307
2023-01-24,2.8047357836936007
2023-01-25,2.77247489898711
2023-01-27,2.6963140994157255
2023-01-30,2.6553834289775144
2023-01-31,2.704297631354993
2023-02-01,2.6834234196964193
2023-02-02,2.6690071208674127
2023-02-03,2.645425887152345
2023-02-06,2.663043969933065
2023-02-07,2.642573513734149
2023-02-08,2.6435306433023325
2023-02-09,2.654689907525506
2023-02-10,2.669961412118485
2023-02-13,2.6405605666489707
2023-02-14,2.625481172650871
2023-02-15,2.624006511312822
2023-02-16,2.661592431303872
2023-02-17,2.6663689545956557
2023-02-20,2.6546304050394736
2023-02-21,2.6630901389045416
2023-02-22,2.64451346725098
2023-02-23,2.6488161439399316
2023-02-24,2.6472324132533602
2023-02-27,2.6331670717624354
2023-02-28,2.660088114801863
2023-03-01,2.710804420202258
2023-03-02,2.7015078575413454
2023-03-03,2.697400580669787
2023-03-06,2.720116185764754
2023-03-08,2.7363983761656705
2023-03-09,2.7229145543422675
2023-03-10,2.7076497150224266
2023-03-13,2.662578449752511
2023-03-14,2.638769242560196
2023-03-15,2.645800739612301
2023-03-16,2.6234449396936994
2023-03-17,2.6451974750826825
2023-03-20,2.6224628086589976
2023-03-21,2.632491900745726
2023-03-22,2.657771628967048
2023-03-23,2.6469030674119813
2023-03-24,2.640835767519423
2023-03-27,2.620439794591948
2023-03-28,2.622603033341757
2023-03-29,2.672788850609513
2023-03-31,2.693555538275667
2023-04-03,2.6873524823944295
2023-04-05,2.6958522588782636
2023-04-06,2.703942911558344
2023-04-10,2.7134927316719204
2023-04-11,2.7311814189926973
2023-04-12,2.7415521438954067
2023-04-13,2.7511800284948316
2023-04-17,2.7923113563174904
2023-04-18,2.7868411411221334
2023-04-19,2.7729199352891145
2023-04-20,2.760423907359748
2023-04-21,2.751580550756002
2023-04-24,2.7554977245039574
2023-04-25,2.7537365529567146
2023-04-26,2.783356106612861
2023-04-27,2.7992527918015098
2023-04-28,2.8182228722507565
2023-05-02,2.8328598655960238
2023-05-03,2.851330743899673
2023-05-04,2.8657454297716383
2023-05-05,2.861090409907878
2023-05-08,2.8631087563390345
2023-05-09,2.8507544002618013
2023-05-10,2.83862034523879
2023-05-11,2.84714401857632
2023-05-12,2.8567645359377227
2023-05-15,2.844890283873215
2023-05-16,2.856699741796184
2023-05-17,2.858199694467349
2023-05-18,2.8314848929588705
2023-05-19,2.828179982451071
2023-05-22,2.839392759266581
2023-05-23,2.838061657182381
2023-05-24,2.837292840681721
2023-05-25,2.8463016173496416
2023-05-26,2.8453005454052427
2023-05-29,2.8582635335343416
2023-05-30,2.880514624755109
2023-05-31,2.8993873802043404
2023-06-01,2.9216911744075738
2023-06-02,2.945944128658859
2023-06-05,2.955628675010121
2023-06-06,2.9681339664171027
2023-06-07,2.996167479559912
2023-06-08,2.977577179159432
2023-06-09,2.977513276319418
2023-06-12,2.9942392419391424
2023-06-13,3.01188271960092
2023-06-14,3.0169830316299753
2023-06-15,3.040616977876784
2023-06-16,3.080277851841235
2023-06-19,3.086454501145977
2023-06-20,3.0968318825559447
2023-06-21,3.113815832461077
2023-06-22,3.0917691776128966
2023-06-23,3.068865465404948
2023-06-26,3.088642536783193
2023-06-27,3.094773956690624
2023-06-28,3.1182344867857625
2023-06-30,3.1513920388240786
2023-07-03,3.172736038033734
2023-07-04,3.1720627534026975
2023-07-05,3.20315476927277
2023-07-06,3.238670680739776
2023-07-07,3.2233644540470254
2023-07-10,3.2106752477708813
2023-07-11,3.269429099221174
2023-07-12,3.297401176671647
2023-07-13,3.2586290247653387
2023-07-14,3.2835564854118013
2023-07-17,3.2901404571563706
2023-07-18,3.304906985683966
2023-07-19,3.345363210469012
2023-07-20,3.3951852315828313
2023-07-21,3.404379690717908
2023-07-24,3.458683908298066
2023-07-25,3.4440319277884393
2023-07-26,3.4541268430529315
2023-07-27,3.4456185439157165
2023-07-28,3.440591972832913
2023-07-31,3.48012934493077
2023-08-01,3.4690189739055675
2023-08-02,3.4271955066276534
2023-08-03,3.4339073708222703
2023-08-04,3.4458302234107996
2023-08-07,3.470679233408401
2023-08-08,3.5226911874550715
2023-08-09,3.5271097871461685
2023-08-10,3.512827887120678
